Time,x (km),y (km),z (km),vx (km/sec),vy (km/sec),vz (km/sec)
2405 ,-5209.474859,3717.809554,1843.033992,-4.773636,-4.895658,-3.62481
2406 ,-5214.252472,3712.905714,1839.398147,-4.766592,-4.900678,-3.627301
2407 ,-5219.023026,3707.996852,1835.759808,-4.759542,-4.905691,-3.629787
2408 ,-5223.786515,3703.082974,1832.118978,-4.752485,-4.910697,-3.632268
2409 ,-5228.542931,3698.164086,1828.475662,-4.745422,-4.915697,-3.634744
2410 ,-5233.292269,3693.240195,1824.829866,-4.738352,-4.92069,-3.637215
2411 ,-5238.034522,3688.311308,1821.181595,-4.731276,-4.925676,-3.639682
2412 ,-5242.769684,3683.377431,1817.530853,-4.724193,-4.930656,-3.642143
2413 ,-5247.497748,3678.438572,1813.877646,-4.717104,-4.935629,-3.644599
2414 ,-5252.218708,3673.494736,1810.221978,-4.710009,-4.940595,-3.647051
2415 ,-5256.932557,3668.54593,1806.563855,-4.702907,-4.945555,-3.649498
2416 ,-5261.63929,3663.592162,1802.903281,-4.695799,-4.950508,-3.651939
2417 ,-5266.338899,3658.633437,1799.240261,-4.688685,-4.955454,-3.654376
2418 ,-5271.031378,3653.669763,1795.5748,-4.681564,-4.960394,-3.656807
2419 ,-5275.716722,3648.701147,1791.906903,-4.674437,-4.965326,-3.659234
2420 ,-5280.394923,3643.727594,1788.236576,-4.667303,-4.970253,-3.661656
2421 ,-5285.065975,3638.749112,1784.563823,-4.660164,-4.975172,-3.664073
2422 ,-5289.729873,3633.765707,1780.888649,-4.653018,-4.980085,-3.666485
2423 ,-5294.386609,3628.777386,1777.211059,-4.645865,-4.984991,-3.668892
2424 ,-5299.036177,3623.784157,1773.531059,-4.638706,-4.98989,-3.671293
2425 ,-5303.678572,3618.786024,1769.848652,-4.631541,-4.994783,-3.67369
2426 ,-5308.313786,3613.782997,1766.163845,-4.62437,-4.999668,-3.676082
2427 ,-5312.941814,3608.77508,1762.476641,-4.617193,-5.004547,-3.678469
2428 ,-5317.562648,3603.762281,1758.787047,-4.610009,-5.00942,-3.680851
2429 ,-5322.176284,3598.744607,1755.095067,-4.602819,-5.014285,-3.683228
2430 ,-5326.782715,3593.722064,1751.400706,-4.595623,-5.019144,-3.6856
2431 ,-5331.381934,3588.69466,1747.703969,-4.58842,-5.023996,-3.687967
2432 ,-5335.973935,3583.6624,1744.004861,-4.581211,-5.028841,-3.690329
2433 ,-5340.558712,3578.625293,1740.303387,-4.573997,-5.033679,-3.692686
2434 ,-5345.136259,3573.583344,1736.599553,-4.566775,-5.038511,-3.695038
2435 ,-5349.70657,3568.536561,1732.893363,-4.559548,-5.043336,-3.697385
2436 ,-5354.269638,3563.48495,1729.184822,-4.552315,-5.048153,-3.699727
2437 ,-5358.825457,3558.428517,1725.473935,-4.545075,-5.052964,-3.702064
2438 ,-5363.374022,3553.367271,1721.760707,-4.537829,-5.057769,-3.704396
2439 ,-5367.915325,3548.301218,1718.045144,-4.530577,-5.062566,-3.706723
2440 ,-5372.449361,3543.230364,1714.32725,-4.523319,-5.067357,-3.709045
2441 ,-5376.976123,3538.154717,1710.607031,-4.516055,-5.07214,-3.711361
2442 ,-5381.495606,3533.074283,1706.884491,-4.508785,-5.076917,-3.713673
2443 ,-5386.007803,3527.98907,1703.159635,-4.501508,-5.081687,-3.71598
2444 ,-5390.512709,3522.899083,1699.432469,-4.494226,-5.08645,-3.718282
2445 ,-5395.010316,3517.804331,1695.702997,-4.486937,-5.091207,-3.720578
2446 ,-5399.50062,3512.704819,1691.971226,-4.479642,-5.095956,-3.72287
2447 ,-5403.983614,3507.600555,1688.237159,-4.472342,-5.100699,-3.725157
2448 ,-5408.459291,3502.491546,1684.500801,-4.465035,-5.105434,-3.727438
2449 ,-5412.927646,3497.377798,1680.762159,-4.457722,-5.110163,-3.729715
2450 ,-5417.388673,3492.259319,1677.021236,-4.450403,-5.114885,-3.731986
2451 ,-5421.842366,3487.136115,1673.278039,-4.443078,-5.1196,-3.734252
2452 ,-5426.288718,3482.008193,1669.532571,-4.435747,-5.124307,-3.736514
2453 ,-5430.727724,3476.875561,1665.784839,-4.42841,-5.129009,-3.73877
2454 ,-5435.159378,3471.738225,1662.034847,-4.421067,-5.133703,-3.741021
2455 ,-5439.583673,3466.596192,1658.2826,-4.413718,-5.13839,-3.743267
2456 ,-5444.000604,3461.449469,1654.528103,-4.406363,-5.14307,-3.745508
2457 ,-5448.410164,3456.298063,1650.771362,-4.399002,-5.147743,-3.747744
2458 ,-5452.812348,3451.141981,1647.012382,-4.391635,-5.15241,-3.749975
2459 ,-5457.20715,3445.98123,1643.251167,-4.384263,-5.157069,-3.752201
2460 ,-5461.594564,3440.815817,1639.487723,-4.376884,-5.161721,-3.754421
2461 ,-5465.974583,3435.645749,1635.722055,-4.369499,-5.166367,-3.756637
2462 ,-5470.347203,3430.471033,1631.954168,-4.362108,-5.171005,-3.758847
2463 ,-5474.712416,3425.291676,1628.184067,-4.354712,-5.175636,-3.761053
2464 ,-5479.070217,3420.107684,1624.411757,-4.347309,-5.180261,-3.763253
2465 ,-5483.420601,3414.919066,1620.637244,-4.339901,-5.184878,-3.765448
2466 ,-5487.763561,3409.725827,1616.860532,-4.332487,-5.189489,-3.767638
2467 ,-5492.099091,3404.527976,1613.081627,-4.325067,-5.194092,-3.769823
2468 ,-5496.427185,3399.325518,1609.300533,-4.317641,-5.198688,-3.772003
2469 ,-5500.747838,3394.118461,1605.517256,-4.310209,-5.203278,-3.774178
2470 ,-5505.061044,3388.906813,1601.731801,-4.302772,-5.20786,-3.776348
2471 ,-5509.366797,3383.690579,1597.944173,-4.295328,-5.212435,-3.778512
2472 ,-5513.665091,3378.469768,1594.154378,-4.287879,-5.217004,-3.780671
2473 ,-5517.955921,3373.244386,1590.362419,-4.280424,-5.221565,-3.782826
2474 ,-5522.239279,3368.01444,1586.568304,-4.272963,-5.226119,-3.784975
2475 ,-5526.515162,3362.779938,1582.772035,-4.265496,-5.230666,-3.787119
2476 ,-5530.783562,3357.540886,1578.97362,-4.258024,-5.235206,-3.789258
2477 ,-5535.044474,3352.297291,1575.173063,-4.250546,-5.239739,-3.791391
2478 ,-5539.297893,3347.049161,1571.370369,-4.243062,-5.244264,-3.79352
2479 ,-5543.543812,3341.796503,1567.565543,-4.235572,-5.248783,-3.795643
2480 ,-5547.782226,3336.539323,1563.75859,-4.228077,-5.253295,-3.797762
2481 ,-5552.013129,3331.27763,1559.949516,-4.220575,-5.257799,-3.799875
2482 ,-5556.236515,3326.011429,1556.138326,-4.213068,-5.262297,-3.801983
2483 ,-5560.452379,3320.740728,1552.325025,-4.205556,-5.266787,-3.804085
2484 ,-5564.660715,3315.465535,1548.509617,-4.198038,-5.27127,-3.806183
2485 ,-5568.861517,3310.185856,1544.692109,-4.190514,-5.275746,-3.808276
2486 ,-5573.054779,3304.901699,1540.872506,-4.182984,-5.280215,-3.810363
2487 ,-5577.240496,3299.61307,1537.050812,-4.175449,-5.284677,-3.812445
2488 ,-5581.418663,3294.319977,1533.227033,-4.167908,-5.289132,-3.814522
2489 ,-5585.589273,3289.022427,1529.401174,-4.160361,-5.293579,-3.816594
2490 ,-5589.75232,3283.720427,1525.57324,-4.152809,-5.298019,-3.818661
2491 ,-5593.9078,3278.413985,1521.743236,-4.145251,-5.302453,-3.820722
